pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-14 10:03:31+00:00,Homes for Sale in New York and New Jersey,"This week’s properties are a seven-bedroom in West Islip, N.Y., and a seven-bedroom in Westfield, N.J.","A seven-bedroom, four-full-and-two-half-bath, roughly 6,000-square-foot house from 1890, with a gated entrance, a circular driveway, a front porch, an entry foyer, nine fireplaces, dual staircases, formal living room and dining rooms, an eat-in kitchen with a butler’s pantry, a family room, a laundry room and a detached three-car garage, on 1.19 acres. Ashleigh Carrucciu, Signature Premier Properties, 631-223-5556; signature-premier.com","This week’s properties are a seven-bedroom in West Islip, N.Y., and a seven-bedroom in Westfield, N.J.",RealEstate,2024-11-14
2024-11-14 10:03:35+00:00,Katie Taylor and Amanda Serrano Look to Make Women’s Boxing History (Again),"Fierce rivalries are a cornerstone of boxing. But Taylor and Serrano, who will fight for a championship title on Netflix on Friday, are going about it differently.","When Katie Taylor defeated Amanda Serrano at Madison Square Garden two years ago in what was billed as the biggest women’s boxing match in history, the calls for a rematch started before the sweat and blood even had a chance to dry.","Fierce rivalries are a cornerstone of boxing. But Taylor and Serrano, who will fight for a championship title on Netflix on Friday, are going about it differently.",Express,2024-11-14
2024-11-14 10:03:39+00:00,How to Pick a Personal Trainer,"First, decide what kind of support you really need.","A few years ago, one of the trainers at my local gym approached me during my workout with an enticing offer: Would I like a free personal training session? Why not, I thought. As a marathoner, I’m always looking for advice on how to improve my strength routine.","First, decide what kind of support you really need.",Well,2024-11-14
2024-11-14 10:03:48+00:00,"The Man Is Gone, but His Voice Will Keep Riding the Rails","Van Ritshie, who recorded the announcements on Long Island Rail Road and Metro-North trains, died this month at age 80.","Good morning. It’s Thursday. Today we’ll find out about the voice that put the “Grand” in Grand Central, the “Penn” in Penn Station and the “kon” in Ronkonkoma. We’ll also see how the City Council voted on a bill to limit broker fees paid by renters.","Van Ritshie, who recorded the announcements on Long Island Rail Road and Metro-North trains, died this month at age 80.",Metro,2024-11-14
2024-11-14 10:03:49+00:00,An Auctioneer as Rare as Any Antique,"For some, an even bigger draw than the silver, furniture and artwork at Michael Corcoran’s auctions is the 96-year-old auctioneer himself.","Here’s how it goes, Michael R. Corcoran said on a recent morning, summarizing his take on the cycle of life: “It’s doctor, undertaker, lawyer, then me.”","For some, an even bigger draw than the silver, furniture and artwork at Michael Corcoran’s auctions is the 96-year-old auctioneer himself.",Styles,2024-11-14
2024-11-14 10:03:57+00:00,"On Transgender Issues, Voters Want Common Sense","Rather than pushing Americans in a direction they oppose, Democrats should endorse nuanced and humane alternatives.","Perhaps as a threat of what’s to come, on Friday, supporters of President-elect Donald Trump recirculated on X a video statement that he made last year on transgender issues. In it, he pledges to stop federal backing for programs that support the concept of gender transition at any age and to ban gender-affirming care for minors. Any hospital that performs gender surgery on young people would be ejected from Medicare and Medicaid. He would cut federal funds to schools that tell children “they could be trapped in the wrong body,” and get a law that bars “men from participating in women’s sports.”","Rather than pushing Americans in a direction they oppose, Democrats should endorse nuanced and humane alternatives.",OpEd,2024-11-14
2024-11-14 10:04:13+00:00,Why the Dollar Keeps Getting Stronger,"President-elect Donald J. Trump often says he prefers a weaker dollar, but economists and investors think his proposed policies will have the opposite effect.","As the polls and prediction markets showed Donald J. Trump looking more likely to return to the White House, the value of the dollar began to rise. When the result became clear, it soared.","President-elect Donald J. Trump often says he prefers a weaker dollar, but economists and investors think his proposed policies will have the opposite effect.",SundayBusiness,2024-11-14
2024-11-14 10:04:13+00:00,12 Dynamic Sketches From the Woman Who Dressed Grace Kelly and Judy Garland,"Can you put a price on Hollywood history? Bidders tried on Thursday, when a dozen sketches by the legendary costume designer Edith Head went under the gavel.","The origin story of Edith Head, the quintessential Hollywood costume designer of the 20th century, is a tale of equal parts artistry and chutzpah. In 1923, when Ms. Head saw a job posting from Paramount seeking a costume sketch artist, she asked students at the art school where she was working to give her sketches that she could pass off as her own. The apparent versatility of her portfolio amazed the studio’s chief costume designer, Howard Greer.","Can you put a price on Hollywood history? Bidders tried on Thursday, when a dozen sketches by the legendary costume designer Edith Head went under the gavel.",Styles,2024-11-14
2024-11-14 10:04:27+00:00,"With Aldis Hodge, ‘Cross’ Seeks Justice … for Its Title Character","Unlike in some previous adaptations, this Alex Cross is particularly spry and muscled — just as the writer James Patterson created him.","If your idea of Alex Cross is Morgan Freeman from the movies “Kiss the Girls” (1997) and “Along Came a Spider” (2001), the Amazon series “Cross,” based on a best-selling series of novels by James Patterson, might come as a surprise.","Unlike in some previous adaptations, this Alex Cross is particularly spry and muscled — just as the writer James Patterson created him.",Culture,2024-11-14
2024-11-14 10:04:27+00:00,Review: ‘Dune: Prophecy’ Is Still Looking for Its Voice,"A long-gestating prequel, about the women who seek to guide a galaxy, is splashy, somber and insufficiently spicy.","“Dune,” the multi-novel, multi-movie saga, is in part about the battle for a precious commodity hoovered up from a desert planet to enrich the rapacious nobility. It’s called spice.","A long-gestating prequel, about the women who seek to guide a galaxy, is splashy, somber and insufficiently spicy.",Weekend,2024-11-14
2024-11-14 10:07:04+00:00,36 Hours in Atlanta,"This Southern hub of creativity, nightlife and civil rights history is showing it has an outdoorsy side too, with the Beltline, a popular biking and walking path.","This Southern hub of creativity, nightlife and civil rights history is showing it has an outdoorsy side too, with the Beltline, a popular biking and walking path.","This Southern hub of creativity, nightlife and civil rights history is showing it has an outdoorsy side too, with the Beltline, a popular biking and walking path.",Travel,2024-11-14
2024-11-14 10:07:11+00:00,Have You Ever Gone Hunting? Would You Ever Want to?,A small cohort of turkey hunters wants more people to understand the beauty and challenge of hunting for your supper. What are your thoughts on hunting?,"Have you ever gone hunting? If so, what were you hunting? What was the experience like? If you’ve never gone hunting, would you want to? Why or why not?",A small cohort of turkey hunters wants more people to understand the beauty and challenge of hunting for your supper. What are your thoughts on hunting?,Learning,2024-11-14
2024-11-14 10:07:13+00:00,Robert F. Kennedy Jr. Revealed What Is Missing in Public Health Messaging,Why health leaders should embrace nuance.,"In a recent interview, Robert F. Kennedy Jr. said he expected that the Trump administration would recommend against putting fluoride in drinking water, which was met with public outrage and confusion. The economist Emily Oster argues the public deserves more nuanced analysis and explanation on public health issues like fluoridation to build trust. Public health is complex, she says, but experts need to believe that the public can understand the context in which decisions are made — and explain that context accordingly. “I think that the right way to move forward is with nuance,” Oster explains. “That is how we will get to a greater good overall.”",Why health leaders should embrace nuance.,OpEd,2024-11-14
2024-11-14 10:07:16+00:00,Universities Like Yale Need a Reckoning,We must look in the mirror to know why we have already lost some battles and social respect and part of our democracy,"The worst thing we university liberals could do right now is to keep wondering why “they” hate us, why blue-collar workers seem to vote — as we understand it — against their own interests in sidling up to an authoritarian in a red tie who courts other billionaires, or why human nature itself did not come through for us and make the arc of history bend toward justice as we define it.",We must look in the mirror to know why we have already lost some battles and social respect and part of our democracy,OpEd,2024-11-14
2024-11-14 10:07:47+00:00,The Man in Charge of Trump’s Border Policy,An interview with Tom Homan.,"On Sunday night, Donald Trump announced that Tom Homan would be his “border czar” — the person who is likely to be most responsible for managing his campaign promise of “mass deportations.”",An interview with Tom Homan.,Podcasts,2024-11-14
2024-11-14 10:07:49+00:00,"Searching for a ‘Forever Home’ in Boston, a Family Played the Long Game","A couple with a young son hoped to size up in historic Charlestown, aiming for more space and good light. Here’s what they found.","A couple with a young son hoped to size up in historic Charlestown, aiming for more space and good light. Here’s what they found.","A couple with a young son hoped to size up in historic Charlestown, aiming for more space and good light. Here’s what they found.",Real Estate,2024-11-14
2024-11-14 10:07:51+00:00,"Israeli Right, Pushing to Annex West Bank, Sees Allies in Trump’s Picks","Arab Americans and liberal Jewish voters, however, have ample reason to fear the naming of pro-settlement, pro-Netanyahu officials to top foreign policy posts in the new administration.","President-elect Donald J. Trump’s emerging team in the Middle East appears poised to push U.S. foreign policy into even tighter accord with Israel’s far-right government, challenging the marriage of convenience Mr. Trump struck with Muslim voters and potentially straining relations between Israeli and American Jews to a breaking point.","Arab Americans and liberal Jewish voters, however, have ample reason to fear the naming of pro-settlement, pro-Netanyahu officials to top foreign policy posts in the new administration.",Politics,2024-11-14
2024-11-14 10:07:59+00:00,Trump’s Reckless Choices for National Leadership,Three extreme cabinet nominations demonstrate his contempt for a responsible executive branch.,"Donald Trump has demonstrated his lack of fitness for the presidency in countless ways, but one of the clearest is in the company he keeps, surrounding himself with fringe figures, conspiracy theorists and sycophants who put fealty to him above all else. This week, a series of cabinet nominations by Mr. Trump showed the potential dangers posed by his reliance on his inner circle in the starkest way possible.",Three extreme cabinet nominations demonstrate his contempt for a responsible executive branch.,Editorial,2024-11-14
2024-11-14 10:08:00+00:00,I Believe in Miracles. Just Not All of Them.,Let’s not become the supernatural states of America.,I want to begin with a wonderful and mysterious story.,Let’s not become the supernatural states of America.,OpEd,2024-11-14
2024-11-14 10:59:19+00:00,Investigators Assess if Netanyahu’s Aides Forged Oct. 7 Phone Records,"Aides to Benjamin Netanyahu are under investigation over accusations of leaks, record-doctoring and intimidation. The Israeli prime minister’s office denies the claims.","On the morning that Hamas raided Israel last year, a top Israeli general called his prime minister, Benjamin Netanyahu, to tell him that hundreds of militants appeared to be preparing to invade.","Aides to Benjamin Netanyahu are under investigation over accusations of leaks, record-doctoring and intimidation. The Israeli prime minister’s office denies the claims.",Foreign,2024-11-14
2024-11-14 11:00:08+00:00,"Wordle Review No. 1,245","Scroll down for hints and conversation about the puzzle for Nov. 15, 2024.","Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.","Scroll down for hints and conversation about the puzzle for Nov. 15, 2024.",Games,2024-11-14
2024-11-14 11:00:11+00:00,The Connections Companion No. 523,"Scroll down for hints and conversation about the puzzle for Friday, Nov. 15, 2024.","Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.","Scroll down for hints and conversation about the puzzle for Friday, Nov. 15, 2024.",Games,2024-11-14
2024-11-14 11:00:21+00:00,Trump 2.0: A Cabinet Full of Surprises and an Awkward Visit With Joe Biden,Listen to our political round table on Donald J. Trump’s first week as president-elect.,Warning: This episode contains strong language.,Listen to our political round table on Donald J. Trump’s first week as president-elect.,Podcasts,2024-11-14
2024-11-14 11:00:21+00:00,Lindsey Vonn Plans a World Cup Return as She Rejoins the U.S. Ski Team,"Five years ago the American ski racer left the sport, but a new right knee has her aiming to compete this year on the World Cup circuit, and possibly, in the 2026 Olympics.","Five years ago, Lindsey Vonn retired from ski racing, largely because her aching right knee, damaged by high speed crashes and multiple surgeries, could no longer take the stress of the sport.","Five years ago the American ski racer left the sport, but a new right knee has her aiming to compete this year on the World Cup circuit, and possibly, in the 2026 Olympics.",National,2024-11-14
2024-11-14 11:00:28+00:00,"A Republican Trifecta, and Trump’s Latest Pick Creates Shock Waves","Plus, a Chinese government cover-up.",On Today’s Episode:,"Plus, a Chinese government cover-up.",Podcasts,2024-11-14
2024-11-14 11:05:04+00:00,Lebanese Official Says Israeli Strikes Killed at Least 12 Emergency Workers,"The attack occurred on the same day that Israel bombed sites in the Syrian capital that the Israeli military said were affiliated with a militant group. At least 15 people were killed, Syrian state media reported.","As the Israeli military intensified a days-long barrage of strikes south of Beirut, the Lebanese capital, at least 12 emergency rescue workers were killed on Thursday in a strike on a civil defense center in the northeastern city of Baalbek, the regional governor said.","The attack occurred on the same day that Israel bombed sites in the Syrian capital that the Israeli military said were affiliated with a militant group. At least 15 people were killed, Syrian state media reported.",Foreign,2024-11-14
2024-11-14 11:40:07+00:00,Disney Paints a Rosy Picture for Coming Years,"The company, which does not typically release guidance to investors, said that profit would jump over the next three years.",Mickey Mouse wants to change his narrative.,"The company, which does not typically release guidance to investors, said that profit would jump over the next three years.",Business,2024-11-14
2024-11-14 11:52:38+00:00,Picking an Attorney General,"Donald Trump has nominated a loyalist, Matt Gaetz, to lead the Justice Department. But his confirmation is not a sure thing.","Donald Trump has criticized the Justice Department for investigating him, vowed to fire career officials who resist his agenda and pledged to use the department to punish his political opponents. Yesterday, he picked a nominee for attorney general who would help him accomplish those goals: Representative Matt Gaetz.","Donald Trump has nominated a loyalist, Matt Gaetz, to lead the Justice Department. But his confirmation is not a sure thing.",NYTNow,2024-11-14
2024-11-14 12:00:09+00:00,‘Bogart: Life Comes in Flashes’ Review: The Stuff That Dreams Are Made Of,A new documentary traces Humphrey Bogart’s development from stage actor to the embodiment of brooding cinematic cool.,"Produced in cooperation with Humphrey Bogart’s estate, the documentary “Bogart: Life Comes in Flashes” is an official portrait that nevertheless offers some insights into how one of Hollywood’s most recognizable and irreplaceable star personas evolved.",A new documentary traces Humphrey Bogart’s development from stage actor to the embodiment of brooding cinematic cool.,Weekend,2024-11-14
2024-11-14 12:00:17+00:00,Sotheby’s Settles Tax Fraud Lawsuit for $6.25 Million,New York’s attorney general said in a lawsuit that the auction house had helped collectors avoid tax payments on art purchases.,"Sotheby’s will pay New York State $6.25 million to settle a lawsuit accusing the auction house of helping collectors to avoid paying taxes on art sales worth tens of millions of dollars, according to a settlement with Attorney General Letitia James.",New York’s attorney general said in a lawsuit that the auction house had helped collectors avoid tax payments on art purchases.,Weekend,2024-11-14
2024-11-14 12:30:06+00:00,Homeland Security Department to Release New A.I. Guidance,The voluntary best practices are aimed at companies that own or operate critical infrastructure.,"Companies that own or operate critical infrastructure increasingly rely on artificial intelligence. Airports use A.I. in their security systems; water companies use it to predict pipe failures; and energy companies use it to project demand. On Thursday, the U.S. Department of Homeland Security will release new guidance for how such companies use the technology.",The voluntary best practices are aimed at companies that own or operate critical infrastructure.,Business,2024-11-14
2024-11-14 12:37:25+00:00,What Would a Matt Gaetz Justice Department Mean for Business?,The Trump loyalist supports an “aggressive” antitrust approach and has called for breaking up Big Tech. But can the controversial nominee win Senate approval?,"Matt Gaetz is known for his outspoken defenses of Donald Trump, numerous scandals and a House ethics investigation. He can now add another distinction: being the president-elect’s pick to be nominee for attorney general.",The Trump loyalist supports an “aggressive” antitrust approach and has called for breaking up Big Tech. But can the controversial nominee win Senate approval?,Business,2024-11-14
2024-11-14 13:22:39+00:00,Craig Melvin Is Named Hoda Kotb’s Replacement on ‘Today’,"By selecting Mr. Melvin, a familiar face on the show, network executives chose to go the steadiest route possible.","Craig Melvin, the veteran NBC News host, will succeed Hoda Kotb as an anchor of the network’s flagship morning show, “Today,” the company announced Thursday morning.","By selecting Mr. Melvin, a familiar face on the show, network executives chose to go the steadiest route possible.",Business,2024-11-14
2024-11-14 13:42:57+00:00,Where Are Property Taxes Rising the Most?,"They’re up in nearly every major U.S. metro area, but homeowners in the South have seen especially large increases.","Over the past five years, property taxes have gone up in nearly every American metro area, according to a report from Redfin. But one region is getting hit harder than others.","They’re up in nearly every major U.S. metro area, but homeowners in the South have seen especially large increases.",RealEstate,2024-11-14
2024-11-14 13:53:09+00:00,Norway Apologizes for Forced Assimilation of Sami and Other Minorities,A policy of “Norwegianization” silenced the languages of Indigenous people and forced their children into boarding schools. The long-awaited apology avoided the issue of land rights.,"For more than a century, Norway forcibly suppressed the language and culture of Indigenous people and other minority groups, including removing children from their parents, in a system of “Norwegianization” whose devastation continues to be felt.",A policy of “Norwegianization” silenced the languages of Indigenous people and forced their children into boarding schools. The long-awaited apology avoided the issue of land rights.,Foreign,2024-11-14
2024-11-14 13:59:22+00:00,Ben & Jerry’s Accuses Unilever of Seeking to Muzzle Its Gaza Stance,The ice cream maker claimed in a lawsuit that its parent company tried to stop it from expressing support for Palestinian refugees.,"Ben & Jerry’s on Wednesday sued its parent company, Unilever, accusing the consumer goods giant of censorship and threats over the ice cream maker’s attempts to express support for Palestinian refugees. The move ratchets up a longstanding conflict between the two that has flared since the start of the war in Gaza.",The ice cream maker claimed in a lawsuit that its parent company tried to stop it from expressing support for Palestinian refugees.,Business,2024-11-14
2024-11-14 14:01:51+00:00,"The Onion Wins Bid to Buy Infowars, Alex Jones’s Site, Out of Bankruptcy",The satirical news site intends to turn Infowars into a parody of itself. But the court overseeing the bankruptcy put a hold on the sale pending a hearing next week.,"The Onion, a satirical publication that skewers newsmakers and current events, said on Thursday that it had won a bankruptcy auction to acquire Infowars, a website founded and operated by the conspiracy theorist Alex Jones. But in a twist all too typical of six years of often-chaotic litigation, within hours the bankruptcy judge temporarily halted the deal.",The satirical news site intends to turn Infowars into a parody of itself. But the court overseeing the bankruptcy put a hold on the sale pending a hearing next week.,Business,2024-11-14
2024-11-14 14:24:55+00:00,Meta Fined $840 Million in Europe for Boosting Marketplace Unfairly,"Meta said it would appeal the decision by the European Union, which said the company had abused its dominance in social networking to strengthen its shopping and classified ads service.","​The European Union fined Meta roughly $840 million on Thursday for breaking competition laws with Facebook Marketplace, its shopping and classified ads platform, the latest action by regulators trying to limit the ability of tech giants to expand into new product areas.","Meta said it would appeal the decision by the European Union, which said the company had abused its dominance in social networking to strengthen its shopping and classified ads service.",Business,2024-11-14
2024-11-14 14:43:28+00:00,The Curious Fight Between Jake Paul and Mike Tyson,Meet the 27-year-old social media influencer and 58-year-old former heavyweight champion who are gearing up for a bizarre boxing match.,The most-watched program on Netflix this weekend may not be a documentary or a romantic comedy.,Meet the 27-year-old social media influencer and 58-year-old former heavyweight champion who are gearing up for a bizarre boxing match.,Culture,2024-11-14
2024-11-14 14:57:44+00:00,Israel Strikes Humanitarian Zone in Gaza,"The Israeli military said it had been targeting a loaded weapons launcher in the area, where thousands of displaced people are sheltering in a tent camp.","The Israeli military has bombed a densely populated tent encampment in southern Gaza designated as a humanitarian zone for thousands of displaced Palestinians, saying the airstrike targeted a loaded weapons launcher in the area.","The Israeli military said it had been targeting a loaded weapons launcher in the area, where thousands of displaced people are sheltering in a tent camp.",Foreign,2024-11-14
2024-11-14 15:00:07+00:00,"Americans Have Regained Modest Trust in Scientists, Survey Finds",A sharp partisan divide remains over how involved researchers should be in policy decisions.,"For the first time since the start of the coronavirus pandemic, the public’s trust in scientists has improved, according to a survey published Thursday by the Pew Research Center.",A sharp partisan divide remains over how involved researchers should be in policy decisions.,Science,2024-11-14
2024-11-14 15:09:03+00:00,Tapestry and Capri End Plans for ‘Accessible Luxury’ Merger,"Tapestry, the owner of Coach, said it would abandon its $8.5 billion deal to buy Capri, the parent company of Michael Kors, after the Federal Trade Commission successfully sued to stop the transaction.",An attempt to assemble an “accessible luxury” powerhouse in the United States has unraveled.,"Tapestry, the owner of Coach, said it would abandon its $8.5 billion deal to buy Capri, the parent company of Michael Kors, after the Federal Trade Commission successfully sued to stop the transaction.",Business,2024-11-14
2024-11-14 15:48:45+00:00,Where to Find the Avuncular Donald Trump? Check the Manosphere.,"In the months leading up to the election, Donald J. Trump sat for a slew of casual and unconventional conversations with podcasters and streamers. We watched them all.","Donald Trump, the 45th and soon to be 47th president of the United States, is a talker — a relentless one, a stubborn one, often a cruel one, sometimes a droll one. The dominant sound and strategy of the biggest American political upheavals of the last decade may well be his always-on faucet of speech.","In the months leading up to the election, Donald J. Trump sat for a slew of casual and unconventional conversations with podcasters and streamers. We watched them all.",Culture,2024-11-14
2024-11-14 15:57:04+00:00,What Will Trump Do With the Public Service Loan Forgiveness Program?,"There is widespread concern that President-elect Donald J. Trump may end it, since he has tried before. But that may be the wrong thing to fear.","While President-elect Donald J. Trump had plenty to say during the presidential campaign about higher education institutions that were “infected” by the “radical left and Marxist maniacs,” he did not say much about his plans for the federal student loan system.","There is widespread concern that President-elect Donald J. Trump may end it, since he has tried before. But that may be the wrong thing to fear.",Business,2024-11-14
2024-11-14 16:00:04+00:00,Fried Chicken Thanksgiving,"If you’d like your holiday bird to be smaller, craggy-coated and scattered with crispy sage, Sohla El-Waylly has a recipe for you.","A Thanksgiving turkey is a beautiful thing. It’s undeniably imposing, the focal protein of many holiday feasts and the (literal) anchor of the table. It feeds a crowd, dark and white meat lovers alike, and yields excellent leftovers: turkey soup, turkey sandwiches, turkey potpie. It’s the unofficial bird of November, the mascot of Thanksgiving, shorthand for the holiday itself.","If you’d like your holiday bird to be smaller, craggy-coated and scattered with crispy sage, Sohla El-Waylly has a recipe for you.",Dining,2024-11-14
2024-11-14 16:00:38+00:00,Wines and Ciders for the Thanksgiving Feast,Choosing what to drink should be the easiest part of your holiday planning. Here’s a guide to making it even more so.,Here’s an easy answer to the perennial question of what to drink with Thanksgiving: Anything you want.,Choosing what to drink should be the easiest part of your holiday planning. Here’s a guide to making it even more so.,Dining,2024-11-14
2024-11-14 16:14:44+00:00,What Will Happen to Social Security After Trump Takes Office?,"Readers are concerned that his campaign proposals would put Social Security’s finances on thinner ice, endangering their payments.","Americans are polarized on many issues, but there’s at least one program that continually wins nearly everyone’s support: Social Security.","Readers are concerned that his campaign proposals would put Social Security’s finances on thinner ice, endangering their payments.",Business,2024-11-14
2024-11-14 16:47:01+00:00,‘Our Enemies Must Be Licking Their Chops’ Over Trump’s Picks,"Readers criticize the choice of Matt Gaetz, Pete Hegseth and others. Also: Anger over the election; protecting kids online; ripped jeans.",To the Editor:,"Readers criticize the choice of Matt Gaetz, Pete Hegseth and others. Also: Anger over the election; protecting kids online; ripped jeans.",Letters,2024-11-14
2024-11-14 16:49:18+00:00,Liberal Legal Group Positions Itself as a Top Trump Administration Foe,"Using Project 2025 as a blueprint, the group Democracy Forward says it has prepared a raft of potential legal challenges to respond to the Trump-Vance agenda as soon as Day 1.","Democracy Forward, a liberal-leaning legal organization that frequently battled the first Trump administration in court, on Thursday unveiled a large-scale new effort aimed at thwarting President-elect Donald J. Trump’s second-term agenda from his first day in office.","Using Project 2025 as a blueprint, the group Democracy Forward says it has prepared a raft of potential legal challenges to respond to the Trump-Vance agenda as soon as Day 1.",Politics,2024-11-14
2024-11-14 16:50:27+00:00,"For One of the ‘Bad Sisters,’ Things Have Gotten Even Worse","Anne-Marie Duff, who won a BAFTA for her performance in this black comedy last season, discusses her character’s darker turn in Season 2.",This article includes spoilers for the first two episodes of the new season of “Bad Sisters.”,"Anne-Marie Duff, who won a BAFTA for her performance in this black comedy last season, discusses her character’s darker turn in Season 2.",Culture,2024-11-14
2024-11-14 17:00:03+00:00,Newsom? Whitmer? Shapiro? 2024 Could Kill Their 2028 Dreams.,Trump’s big victory is sure to scramble the Democrats’ bench.,The bitterness of Vice President Kamala Harris’s defeat and Donald Trump’s victories in two of the past three presidential races have Democrats seriously questioning their policies and their message.,Trump’s big victory is sure to scramble the Democrats’ bench.,OpEd,2024-11-14
2024-11-14 17:14:39+00:00,An Election Is No Reason to Postpone Trump’s Felony Sentencing,"He was lawfully convicted, and his sentence should be determined before he takes office.","Justice Juan Merchan originally scheduled the sentencing of Donald Trump for July, after Trump was convicted of 34 felonies in the New York hush-money case. But after the Supreme Court ruled on July 1 that sitting presidents are immune from criminal prosecution for official acts, the judge delayed sentencing until September, pending his review of how the court’s decision affected certain portions of the case.","He was lawfully convicted, and his sentence should be determined before he takes office.",OpEd,2024-11-14
2024-11-14 17:17:04+00:00,Hochul Brings Back Congestion Pricing Plan After Months of Suspense,"The governor is renewing plans to start the tolling program, but at discounted rates. Ms. Hochul said it will generate $15 billion for mass transit.","Gov. Kathy Hochul on Thursday announced the resurrection of New York City’s congestion pricing program, drawing a rebuke from the incoming president and setting up renewed legal battles to stop new tolls from taking effect in the heart of Manhattan.","The governor is renewing plans to start the tolling program, but at discounted rates. Ms. Hochul said it will generate $15 billion for mass transit.",Metro,2024-11-14
2024-11-14 17:29:40+00:00,Ford Fined Up to $165 Million by Safety Agency Over Camera Recalls,The regulator faulted the automaker for not recalling cars with defective rearview cameras quickly enough and for providing incomplete and inaccurate information.,"Ford Motor will pay a fine of up to $165 million for not recalling cars with defective rearview cameras in a timely manner, the federal government’s main auto safety agency said on Thursday.",The regulator faulted the automaker for not recalling cars with defective rearview cameras quickly enough and for providing incomplete and inaccurate information.,Business,2024-11-14
2024-11-14 17:39:59+00:00,Justice Dept. Reports Broad Civil Rights Abuses at Georgia Jail System,"In a blunt report released on Thursday, the department said officials in Fulton County have had “deliberate indifference to the risks of harms.”","The Justice Department has found significant civil rights violations at a jail complex in Fulton County, Ga., that it says was plagued by inadequate staffing, overcrowding, poor and unsanitary living conditions, sexual assaults and excessive violence by inmates and staff.","In a blunt report released on Thursday, the department said officials in Fulton County have had “deliberate indifference to the risks of harms.”",Washington,2024-11-14
2024-11-14 17:48:10+00:00,Biden’s Swan Song: A Diplomatic Trip Overshadowed by Trump’s Victory,President Biden will attend global summits in Peru and Brazil as world leaders prepare for the return of Donald Trump’s isolationist foreign policy.,"President Biden’s trip to Peru and Brazil, which starts Thursday, was supposed to have been his final chance to tell fellow world leaders that he was right all along — former President Donald J. Trump was a one-time aberration whose America First policies had been swept aside by voters.",President Biden will attend global summits in Peru and Brazil as world leaders prepare for the return of Donald Trump’s isolationist foreign policy.,Washington,2024-11-14
2024-11-14 17:53:49+00:00,"With Potential Pardons by Trump Coming, Judge Delays Jan. 6 Trial",A Kansas man accused of attacking the Capitol in 2021 argued the trial should be delayed since President-elect Donald J. Trump has pledged that he would pardon rioters who stormed the building.,"A federal judge in Washington agreed on Thursday to delay until after Inauguration Day the trial of a Kansas man accused of attacking the Capitol on Jan. 6, 2021, after the defendant argued that it could be pointless considering President-elect Donald J. Trump has vowed to pardon the rioters who stormed the building that day. ",A Kansas man accused of attacking the Capitol in 2021 argued the trial should be delayed since President-elect Donald J. Trump has pledged that he would pardon rioters who stormed the building.,Washington,2024-11-14
2024-11-14 17:54:29+00:00,"Bynum Defeats Chavez-DeRemer in Oregon, Flipping a Seat for Democrats","State Representative Janelle Bynum, a Democrat and the first Black woman elected to represent Oregon in Congress, ousted the freshman Republican Lori Chavez-DeRemer.","Janelle Bynum, a Democratic state representative for Oregon and restaurant owner, has defeated Representative Lori Chavez-DeRemer, a first-term Republican, according to The Associated Press. Her win marks a rare bright spot for Democrats in what was an otherwise dismal performance in last week’s election.","State Representative Janelle Bynum, a Democrat and the first Black woman elected to represent Oregon in Congress, ousted the freshman Republican Lori Chavez-DeRemer.",Washington,2024-11-14
2024-11-14 17:54:37+00:00,‘The Day of the Jackal’ Is a Cat-and-Mouse Thriller,"The new Peacock series, starring Eddie Redmayne and Lashana Lynch, adapts the 1971 Frederick Forsyth novel and sets the action in the present day.","Eddie Redmayne is one of our most curious actors. The British star, who won an Oscar for his portrayal of Stephen Hawking in “The Theory of Everything,” takes big swings that sometimes are captivatingly odd. (If you haven’t seen his bellowing villain in “Jupiter Ascending,” from 2015, check it out.) But Redmayne’s innate slipperiness is well-suited to his latest role: an unknowable and deadly assassin in “The Day of the Jackal,” premiering Thursday on Peacock with five episodes (of 10).","The new Peacock series, starring Eddie Redmayne and Lashana Lynch, adapts the 1971 Frederick Forsyth novel and sets the action in the present day.",Culture,2024-11-14
2024-11-14 18:00:03+00:00,"Button Up, Baby",The humble button mushroom can steal the show — it just needs the right recipes.,"I’m of two mushroom minds: Occasionally, I prefer they blend in with the crowd, undetectable to the untrained eye, as in Jocelyn Ramirez’s vegan chorizo. But more often, I want them front and center, the belles of the ball.",The humble button mushroom can steal the show — it just needs the right recipes.,Dining,2024-11-14
2024-11-14 18:04:08+00:00,Our Reporters React to Matt Gaetz’s Nomination,"Michael Barbaro, host of “The Daily” at The New York Times, is joined by Maggie Haberman, Julie Hirschfeld Davis and Peter Baker to talk about the breaking news that Rep. Matt Gaetz of Florida will be appointed as attorney general by President-elect Donald J. Trump.","Michael Barbaro, host of “The Daily” at The New York Times, is joined by Maggie Haberman, Julie Hirschfeld Davis and Peter Baker to talk about the breaking news that Rep. Matt Gaetz of Florida will be appointed as attorney general by President-elect Donald J. Trump.","Michael Barbaro, host of “The Daily” at The New York Times, is joined by Maggie Haberman, Julie Hirschfeld Davis and Peter Baker to talk about the breaking news that Rep. Matt Gaetz of Florida will be appointed as attorney general by President-ele...",,2024-11-14
